,borough_id,building_number,built_area,dwelling_number,firstletter_apt,geom,index,land_area,landuse_code,landuse_text,lastletter_apt,max_floors,municipality_code,nad83_registration,street_name,street_number,uid,unit_category,unit_number,year_built,Tract
1366,REM21,4436,177,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5799378274656, 45.5257233372835], [-73.579729491848, 45.5259463946311], [-73.5797958467386, 45.5259764958301], [-73.5800048147387, 45.5257527179787], [-73.5799378274656, 45.5257233372835]]]}",15651,183,1000,Logement,0,2,50,9842-58-6084-2-000-0000,rue Saint-André  (MTL),4436,1016854,Régulier,0,1899,0140.00
1367,REM21,4249,129,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5764650579201, 45.5254567266811], [-73.5763744880891, 45.5255555091932], [-73.5764566896689, 45.5255930711266], [-73.576470291057, 45.5255783032301], [-73.576547470722, 45.525494378401], [-73.5764650579201, 45.5254567266811]]]}",15659,100,1000,Logement,0,2,50,9842-88-2748-3-000-0000,rue de Mentana  (MTL),4249,1017162,Régulier,0,1900,0141.00
1368,REM21,1024,415,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5793652892835, 45.5276644273075], [-73.5794163212578, 45.5276100363085], [-73.5793801848038, 45.5275939527493], [-73.5793809228356, 45.527593142303], [-73.5792325717373, 45.5275259308282], [-73.5792142230888, 45.5275437620892], [-73.5791964884294, 45.5275476440678], [-73.5790764533192, 45.527491841816], [-73.5790598753024, 45.5274922132612], [-73.579036994817, 45.5275163471125], [-73.5793652892835, 45.5276644273075]]]}",15678,178,1000,Logement,0,3,50,9843-60-1276-3-000-0000,avenue du Mont-Royal Est  (MTL),1026,1018162,Régulier,0,1900,0140.00
1371,REM21,930,326,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5801579657749, 45.5268230728828], [-73.5802058326159, 45.5267716535003], [-73.5799284697198, 45.5266463082052], [-73.579880602732, 45.5266977274725], [-73.5801579657749, 45.5268230728828]]]}",15681,175,1000,Logement,0,3,50,9842-59-4782-1-000-0000,avenue du Mont-Royal Est  (MTL),932,1018166,Régulier,0,1920,0140.00
1377,REM21,4129,136,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5765599297036, 45.5219128419593], [-73.5765424972776, 45.5219048442917], [-73.5764913624418, 45.5218815704359], [-73.5763409110903, 45.5220433879496], [-73.5764085275865, 45.522074210235], [-73.5765599297036, 45.5219128419593]]]}",15720,135,1000,Logement,0,2,50,9842-84-2953-8-000-0000,rue Rivard  (MTL),4129,1016127,Régulier,0,1984,0142.00
1378,REM21,4149,145,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.576385520888, 45.5224724432654], [-73.5762106001235, 45.5226554252306], [-73.5762771606856, 45.5226857083389], [-73.576451024855, 45.5225022770165], [-73.576385520888, 45.5224724432654]]]}",15723,149,1000,Logement,0,2,50,9842-85-3721-5-000-0000,rue Berri  (MTL),4151,1016398,Régulier,0,1900,0142.00
1379,REM21,4241,171,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5736419421833, 45.5276349630562], [-73.5737248855603, 45.5276736063746], [-73.5739014094957, 45.5274872976141], [-73.5738181499559, 45.5274490145973], [-73.5736419421833, 45.5276349630562]]]}",15734,193,1000,Logement,0,2,50,9943-00-3871-3-000-0000,rue De Brébeuf  (MTL),4243,1017915,Régulier,0,1885,0146.00
1380,REM21,4392,156,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5761227495781, 45.5290733982836], [-73.576200518906, 45.5291094334577], [-73.5763508860638, 45.5289492362531], [-73.5762731168609, 45.5289132011802], [-73.5761227495781, 45.5290733982836]]]}",15759,156,1000,Logement,0,2,50,9843-82-4535-3-000-0000,rue Chambord  (MTL),4394,1017979,Régulier,0,1900,0146.00
1381,REM21,4447,314,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5768697058868, 45.5291148346268], [-73.5769520188274, 45.5291525760905], [-73.5771226260382, 45.5289683362156], [-73.5770404189738, 45.5289306847947], [-73.5768697058868, 45.5291148346268]]]}",15762,186,1000,Logement,0,3,50,9843-72-8737-2-000-0000,rue De Brébeuf  (MTL),4451,1017850,Régulier,0,1927,0146.00
1389,REM21,4229,309,4,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5734777462402, 45.5275583950911], [-73.5735600554652, 45.5275967689598], [-73.5737358414768, 45.5274111808687], [-73.5736533216822, 45.5273731672316], [-73.5734777462402, 45.5275583950911]]]}",15807,191,1000,Logement,0,3,50,9943-00-5163-3-000-0000,rue De Brébeuf  (MTL),4233,1017919,Régulier,0,1963,0146.00
1390,REM21,4214,154,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5732655519108, 45.5275182146962], [-73.5731874696281, 45.5274819977293], [-73.5730369917934, 45.5276421908818], [-73.5731152856267, 45.5276785878004], [-73.5732655519108, 45.5275182146962]]]}",15808,156,1000,Logement,0,2,50,9943-00-8875-9-000-0000,rue Chambord  (MTL),4214,1017923,Régulier,0,1900,0146.00
1391,REM21,4114,287,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5747906604855, 45.52352497302], [-73.5748787006171, 45.523429883086], [-73.5748002010848, 45.5233940274397], [-73.5746005029497, 45.5236102304253], [-73.5746790026562, 45.5236460862074], [-73.5747906604855, 45.52352497302]]]}",15829,210,1000,Logement,0,3,50,9842-96-6226-9-000-0000,rue Saint-André  (MTL),4118,1016740,Régulier,0,1910,0142.00
1393,REM21,4121,432,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5770080812495, 45.5214057918439], [-73.5768070296725, 45.5216246994562], [-73.5768902820274, 45.5216625303749], [-73.5770914390002, 45.5214436225465], [-73.5770080812495, 45.5214057918439]]]}",15838,224,1000,Logement,0,3,50,9842-74-8804-8-000-0000,rue Saint-Denis  (MTL),4123,1015809,Régulier,0,1933,0142.00
1394,REM21,4541,177,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5739307692746, 45.5350671707266], [-73.5738496110731, 45.535029156401], [-73.5736459582462, 45.5352435599817], [-73.5737271166194, 45.5352815744504], [-73.5739307692746, 45.5350671707266]]]}",15847,218,1000,Logement,0,2,50,9943-09-3718-7-000-0000,rue de Bordeaux  (MTL),4543,1031809,Régulier,0,1910,0156.00
1395,REM21,4535,338,4,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5735649054752, 45.5352054553945], [-73.5736459582462, 45.5352435599817], [-73.5738496110731, 45.535029156401], [-73.5737684528631, 45.534991052025], [-73.5735649054752, 45.5352054553945]]]}",15848,218,1000,Logement,0,3,50,9943-09-4313-6-000-0000,rue de Bordeaux  (MTL),4539,1031811,Régulier,0,1929,0156.00
1397,REM21,4854,116,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5836378736649, 45.5299140733477], [-73.5838525328027, 45.5296831750323], [-73.5837705323475, 45.5296461582557], [-73.5835557674146, 45.5298770564958], [-73.5836378736649, 45.5299140733477]]]}",15870,77,1000,Logement,0,1,50,9843-23-6121-4-001-0002,avenue Christophe-Colomb  (MTL),4854,1102508,Condominium,0,1924,0159.00
1398,REM21,4251,178,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5734047787034, 45.5282072886415], [-73.5735546229487, 45.528046735458], [-73.573476539749, 45.5280105186925], [-73.5733266952605, 45.5281709817822], [-73.5734047787034, 45.5282072886415]]]}",15904,156,1000,Logement,0,2,50,9943-01-6435-2-000-0000,rue Chambord  (MTL),4251,1018051,Régulier,0,1900,0146.00
1399,REM21,4245,155,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5732485064381, 45.5281347649294], [-73.5733266952605, 45.5281709817822], [-73.573476539749, 45.5280105186925], [-73.5733983509359, 45.5279742119488], [-73.5732485064381, 45.5281347649294]]]}",15906,156,1000,Logement,0,2,50,9943-01-7131-6-000-0000,rue Chambord  (MTL),4247,1018053,Régulier,0,1900,0146.00
1400,REM21,4361,394,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5786723846783, 45.5256313434067], [-73.5786002195899, 45.525598635765], [-73.5784530331312, 45.5257571239807], [-73.578525198212, 45.5257897417219], [-73.5786723846783, 45.5256313434067]]]}",15911,141,1000,Logement,0,3,50,9842-68-6366-2-000-0000,rue Saint-André  (MTL),4365,1016913,Régulier,0,1900,0140.00
1401,REM21,4521,0,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5797015460095, 45.5283327534467], [-73.5796148218433, 45.5282935962371], [-73.5793081288323, 45.5286203971488], [-73.5793961048806, 45.5286601242169], [-73.5795321381508, 45.5285133108392], [-73.5797015460095, 45.5283327534467]]]}",15937,47,1000,Logement,0,3,50,9843-51-8977-8-001-0006,avenue Christophe-Colomb  (MTL),4521,5261606,Condominium,     B1,2018,0158.00
1403,REM21,4258,167,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5746190232967, 45.52683699447], [-73.5747006976046, 45.5268745580029], [-73.5748715173166, 45.5266909512256], [-73.574789843161, 45.5266533878135], [-73.5746190232967, 45.52683699447]]]}",15951,186,1000,Logement,0,2,50,9842-99-6283-4-000-0000,rue De La Roche  (MTL),4260,1017602,Régulier,0,1900,0146.00
1411,REM21,4269,178,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5743917769057, 45.5277129507531], [-73.5743101015891, 45.5276753870055], [-73.5741295668176, 45.5278625089276], [-73.5742114543065, 45.5279007026134], [-73.5743917769057, 45.5277129507531]]]}",16031,192,1000,Logement,0,2,50,9943-00-0097-8-000-0000,rue De Brébeuf  (MTL),4271,1017905,Régulier,0,1885,0146.00
1412,REM21,4135,160,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5766254336015, 45.5219430355841], [-73.5766053594486, 45.5219335098223], [-73.5765599297036, 45.5219128419593], [-73.5764085275865, 45.522074210235], [-73.5764743482259, 45.522104313741], [-73.5766254336015, 45.5219430355841]]]}",16065,130,1000,Logement,0,2,50,9842-84-2356-4-000-0000,rue Rivard  (MTL),4135,1016125,Régulier,0,1885,0142.00
1413,REM21,4383,178,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5759349933685, 45.529150646887], [-73.5757843083005, 45.5293112937123], [-73.5758625003791, 45.5293475088198], [-73.5760131854422, 45.5291869518849], [-73.5759349933685, 45.529150646887]]]}",16096,156,1000,Logement,0,2,50,9843-82-7162-3-000-0000,rue Chambord  (MTL),4385,1018022,Régulier,0,1900,0146.00
1414,REM21,4242,217,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5731455308073, 45.5283648519813], [-73.5732932661379, 45.528205740377], [-73.5732144432399, 45.5281691639376], [-73.5730667077825, 45.5283282754411], [-73.5731455308073, 45.5283648519813]]]}",16102,155,1000,Logement,0,2,50,9943-01-8351-9-000-0000,rue De Lanaudière  (MTL),4244,1018082,Régulier,0,1900,0146.00
1415,REM21,821,446,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5809827244233, 45.5262799256593], [-73.581277945233, 45.526413625012], [-73.5812864850983, 45.5264044396879], [-73.5813187473484, 45.5263701295367], [-73.5813272872005, 45.5263609442095], [-73.5810320665499, 45.526227244983], [-73.5809827244233, 45.5262799256593]]]}",16111,191,1000,Logement,0,3,50,9842-49-6036-1-000-0000,avenue du Mont-Royal Est  (MTL),825,1027679,Régulier,0,1900,0159.00
1420,REM21,523,129,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5773157106699, 45.5233011899977], [-73.57736199503, 45.5232510327436], [-73.5770975435734, 45.5231301713866], [-73.5770510477791, 45.5231802386846], [-73.5773157106699, 45.5233011899977]]]}",16152,162,1000,Logement,0,2,50,9842-75-6792-4-000-0000,rue Rachel Est  (MTL),523,1041554,Régulier,0,1885,0141.00
1428,REM21,833,0,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5739643214886, 45.5229574773046], [-73.5741398051453, 45.5230360171454], [-73.5741961090612, 45.5229753255251], [-73.5742006430425, 45.5229705529683], [-73.5740252643838, 45.5228914731959], [-73.5739643214886, 45.5229574773046]]]}",16181,144,1000,Logement,0,2,50,9942-05-1263-6-000-0000,avenue Duluth Est  (MTL),837,1098087,Régulier,0,1900,0142.00
1429,REM21,4308,231,4,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5776664848821, 45.5255345697184], [-73.5774662624553, 45.5257509579742], [-73.5775848117487, 45.5258051430768], [-73.5777840832116, 45.5255884852848], [-73.5776664848821, 45.5255345697184]]]}",16189,314,1000,Logement,0,2,50,9842-78-3663-4-000-0000,rue de Mentana  (MTL),4314,1017099,Régulier,0,1900,0141.00
1431,REM21,4139,151,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5764743482259, 45.522104313741], [-73.5765401688134, 45.5221343272163], [-73.576690304791, 45.521973769552], [-73.576667272271, 45.5219628059042], [-73.5766254336015, 45.5219430355841], [-73.5764743482259, 45.522104313741]]]}",16201,130,1000,Logement,0,2,50,9842-84-1859-8-000-0000,rue Rivard  (MTL),4141,1016123,Régulier,0,1885,0142.00
1432,REM21,4721,181,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5836099440397, 45.5281689576611], [-73.5838087785722, 45.5279524697541], [-73.5837440042352, 45.5279230896786], [-73.5835450640938, 45.5281396675439], [-73.5836099440397, 45.5281689576611]]]}",16204,173,1000,Logement,0,2,50,9843-21-6328-9-000-0000,rue Saint-André  (MTL),4723,1025991,Régulier,0,1900,0159.00
1433,REM21,4431,224,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5797419790142, 45.5261151220935], [-73.5796697072219, 45.5260825051973], [-73.5794712861346, 45.526299255661], [-73.5795434524966, 45.526331872755], [-73.5797419790142, 45.5261151220935]]]}",16210,192,1000,Logement,0,2,50,9842-59-8123-4-000-0000,rue Saint-André  (MTL),4433,1016880,Régulier,0,1900,0140.00
1434,REM21,4089,153,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5737409562958, 45.5242138293517], [-73.5735170006785, 45.5244570438643], [-73.5735987761634, 45.5244944281503], [-73.5738228370482, 45.5242511234182], [-73.5737409562958, 45.5242138293517]]]}",16212,246,1000,Logement,0,2,50,9942-07-4618-4-000-0000,rue de Mentana  (MTL),4091,1017190,Régulier,0,1900,0142.00
1435,REM21,4077,205,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5735766670511, 45.524139151389], [-73.5734947866237, 45.5241018571451], [-73.5732711466908, 45.5243447110067], [-73.5733529218503, 45.5243820954697], [-73.5735766670511, 45.524139151389]]]}",16213,246,1000,Logement,A,2,50,9942-07-6506-9-000-0000,rue de Mentana  (MTL),4079,1017195,Régulier,0,1885,0142.00
1436,REM21,4578,163,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5839857070536, 45.5249375869683], [-73.5838427692508, 45.5251015685748], [-73.5839148311453, 45.5251342729835], [-73.5840577688214, 45.5249702912876], [-73.5839857070536, 45.5249375869683]]]}",16217,143,1000,Logement,0,2,50,9842-27-4294-4-000-0000,rue Rivard  (MTL),4578,1025027,Régulier,0,1900,0160.00
1437,REM21,4603,121,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5799319515599, 45.5294774728527], [-73.579762621476, 45.5296633358816], [-73.5798441976958, 45.529700895787], [-73.5800136332228, 45.5295150325645], [-73.5799319515599, 45.5294774728527]]]}",16218,186,1000,Logement,0,2,50,9843-53-5901-7-000-0000,rue De La Roche  (MTL),4605,1026760,Régulier,0,1885,0158.00
1438,REM21,801,246,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5831500700596, 45.526951333419], [-73.5829554354729, 45.5268635521428], [-73.5829002954773, 45.5269220873716], [-73.5830949301803, 45.5270098687408], [-73.5831500700596, 45.526951333419]]]}",16219,141,1000,Logement,0,2,50,9843-30-1405-1-000-0000,rue De Bienville  (MTL),803,1027757,Régulier,0,1900,0159.00
1440,REM21,4066,225,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5741698843077, 45.5231062818986], [-73.5739701847735, 45.5233224837941], [-73.5740490005617, 45.523358429799], [-73.5742488056267, 45.5231423176911], [-73.5741698843077, 45.5231062818986]]]}",16234,211,1000,Logement,0,2,50,9942-05-1194-3-000-0000,rue Saint-André  (MTL),4066,1016723,Régulier,0,1885,0142.00
1441,REM21,4377,140,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5760227027137, 45.5287265435014], [-73.5761933121601, 45.5285426649695], [-73.57611712916, 45.5285077986334], [-73.5759465195705, 45.5286916770528], [-73.5760227027137, 45.5287265435014]]]}",16239,173,1000,Logement,0,2,50,9843-81-5891-1-000-0000,rue De Brébeuf  (MTL),4377,1017870,Régulier,0,1885,0146.00
1445,REM21,4725,150,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5847915417349, 45.5270925851067], [-73.5847240206521, 45.5270620377174], [-73.5845705242883, 45.5272288177748], [-73.5846380456229, 45.5272594552463], [-73.5847915417349, 45.5270925851067]]]}",16284,138,1000,Logement,0,2,50,9843-10-8530-1-000-0000,rue Resther  (MTL),4727,1025388,Régulier,0,1910,0160.00
1446,REM21,4731,154,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5843221681644, 45.5277262105183], [-73.5843868367105, 45.5277554103599], [-73.5845502524279, 45.5275828636968], [-73.58448558413, 45.5275537539392], [-73.5843221681644, 45.5277262105183]]]}",16297,138,1000,Logement,0,2,50,9843-20-0485-5-000-0000,rue Saint-Hubert  (MTL),4733,1025674,Régulier,0,1900,0159.00
1447,REM21,4698,238,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5854312897233, 45.5255931013153], [-73.5852866355388, 45.5255279647449], [-73.5851393672118, 45.5256896113816], [-73.5852840216412, 45.5257547481364], [-73.5854312897233, 45.5255931013153]]]}",16315,286,1000,Logement,0,2,50,9842-18-3761-2-000-0000,rue Rivard  (MTL),4700,1025042,Régulier,0,1910,0160.00
1448,REM21,4608,156,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5791716721337, 45.5309339019858], [-73.5790929472201, 45.5308973295522], [-73.578943425724, 45.5310562698314], [-73.5790221507628, 45.531092842367], [-73.5791716721337, 45.5309339019858]]]}",16349,155,1000,Logement,0,2,50,9843-64-2556-9-000-0000,rue De Lanaudière  (MTL),4610,1027426,Régulier,0,1900,0158.00
