,borough_id,building_number,built_area,dwelling_number,firstletter_apt,geom,index,land_area,landuse_code,landuse_text,lastletter_apt,max_floors,municipality_code,nad83_registration,street_name,street_number,uid,unit_category,unit_number,year_built,Tract
3942,REM05,536,146,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6078818291364, 45.5189888900779], [-73.6076647949568, 45.5192302753816], [-73.6077515499364, 45.5192688004656], [-73.6079685840647, 45.5190275049915], [-73.6079189192594, 45.5190054137081], [-73.6078818291364, 45.5189888900779]]]}",123505,255,1000,Logement,0,2,50,9642-31-7740-9-000-0000,avenue Champagneur  (OUT),536,3034475,Régulier,0,1922,0362.00
3943,REM05,212,253,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6010954711923, 45.5168661389164], [-73.6009687849733, 45.5168098254937], [-73.6006396236153, 45.5171786363652], [-73.6007883923558, 45.5172441999229], [-73.6011172372013, 45.516875838871], [-73.6010954711923, 45.5168661389164]]]}",123524,663,1000,Logement,0,2,50,9641-99-1905-3-000-0000,avenue Bloomfield  (OUT),212,3030287,Régulier,0,1900,0362.00
3946,REM05,5444,175,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6026258323174, 45.5200235198033], [-73.602559790495, 45.5199942414876], [-73.6025465820079, 45.5199883138258], [-73.6023294186798, 45.5202313989271], [-73.6024086690325, 45.520266515061], [-73.6026258323174, 45.5200235198033]]]}",123593,234,1000,Logement,0,2,50,9642-72-9453-1-000-0000,avenue Durocher  (OUT),5444,3032955,Régulier,0,1912,0363.00
3947,REM05,249,301,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5998595450126, 45.5160592708402], [-73.5999089203524, 45.5163386552637], [-73.5999226560602, 45.5163448527514], [-73.6000230311653, 45.5163894013259], [-73.6001051277644, 45.5164259564737], [-73.6000379409061, 45.5160452558613], [-73.5998595450126, 45.5160592708402]]]}",123631,531,1000,Logement,0,2,50,9641-98-8816-7-000-0000,chemin de la Côte-Sainte-Catherine  (MTL+OUT),249,3034147,Régulier,0,1911,0362.00
3955,REM05,5274,241,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5997305776851, 45.5196704329381], [-73.5995227808345, 45.5199025254267], [-73.5996054101307, 45.5199390804471], [-73.5998131010354, 45.5197068979096], [-73.5997305776851, 45.5196704329381]]]}",123703,232,1000,Logement,0,2,50,9742-02-1415-3-000-0000,rue Hutchison  (MTL+OUT),5276,3033362,Régulier,0,1906,0363.00
3960,REM05,225,260,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6012085965955, 45.516424894147], [-73.6006214821626, 45.516655434361], [-73.6007215414838, 45.5166998926045], [-73.6008534045906, 45.5167585415442], [-73.6008584762355, 45.5167607868859], [-73.6012576504785, 45.5165211429504], [-73.6012085965955, 45.516424894147]]]}",123727,724,1000,Logement,0,2,50,9641-98-1258-9-000-0000,avenue McDougall  (OUT),225,3033697,Régulier,0,1947,0362.00
3961,REM05,545,291,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6063417191813, 45.5213902600999], [-73.6062429149787, 45.5213462556116], [-73.606037453683, 45.521574128054], [-73.6061148063483, 45.5216085234284], [-73.6061363635404, 45.5216180426273], [-73.6063417191813, 45.5213902600999]]]}",123743,275,1000,Logement,0,2,50,9642-54-0403-3-000-0000,avenue Querbes  (OUT),545,3033966,Régulier,0,1925,0363.00
3962,REM05,1158,264,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6045420857984, 45.5194229705559], [-73.6045961367153, 45.5193625359524], [-73.6043453886792, 45.5192514442588], [-73.6042911267717, 45.5193120589229], [-73.6045420857984, 45.5194229705559]]]}",123745,183,1000,Logement,0,2,50,9642-61-4163-4-000-0000,avenue Saint-Viateur  (OUT),1158,3034212,Régulier,0,1911,0363.00
3963,REM05,5442,368,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6017153955069, 45.5205481817325], [-73.6015069696145, 45.5207800083767], [-73.6015716380981, 45.5208086585692], [-73.6015896014784, 45.520816561954], [-73.6017979214209, 45.5205846452622], [-73.6017153955069, 45.5205481817325]]]}",123750,232,1000,Logement,0,3,50,9642-83-5912-7-000-0000,rue Hutchison  (MTL+OUT),5446,3033418,Régulier,0,1910,0363.00
3964,REM05,286,182,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6019454911127, 45.5192204939061], [-73.6020582349009, 45.5190948533636], [-73.6021111271132, 45.5190346009531], [-73.6020163457721, 45.5189924790427], [-73.6018497587126, 45.5191780127365], [-73.6019454911127, 45.5192204939061]]]}",123770,218,1000,Logement,0,2,50,9642-81-3237-5-000-0000,avenue Querbes  (OUT),286,3033859,Régulier,0,1910,0363.00
3965,REM05,686,252,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6150588481032, 45.5152668050128], [-73.6148436282128, 45.5154956932891], [-73.6151256616182, 45.5156222992393], [-73.6153327445607, 45.5153899089333], [-73.6150588481032, 45.5152668050128]]]}",123782,786,1000,Logement,0,2,50,9541-87-0931-7-000-0000,avenue Rockland  (OUT),686,3036622,Régulier,0,1907,0362.00
3966,REM05,713,351,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6165840293079, 45.5115194870409], [-73.6165391232175, 45.5114998244266], [-73.6161698367281, 45.5113375834755], [-73.6160818757719, 45.5114282057142], [-73.6164999785698, 45.5116119954578], [-73.6165186215738, 45.5115915480642], [-73.6165840293079, 45.5115194870409]]]}",123788,465,1000,Logement,0,2,50,9541-72-0990-5-000-0000,chemin de la Côte-Sainte-Catherine  (MTL+OUT),715,3036902,Régulier,0,1967,0362.00
3967,REM05,60,277,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.603340082793, 45.5173069848074], [-73.6036698569023, 45.5174535541961], [-73.6037949211371, 45.517314491796], [-73.603465253093, 45.5171679226688], [-73.603340082793, 45.5173069848074]]]}",123791,557,1000,Logement,0,2,50,9641-79-0837-1-000-0000,avenue Elmwood  (OUT),60,3035347,Régulier,0,1908,0362.00
3968,REM05,64,230,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6035340542978, 45.5170914564696], [-73.603465253093, 45.5171679226688], [-73.6037949211371, 45.517314491796], [-73.6038595074597, 45.5172426188638], [-73.6035340542978, 45.5170914564696]]]}",123792,297,1000,Logement,0,2,50,9641-79-0226-7-000-0000,avenue Elmwood  (OUT),64,3035349,Régulier,0,1911,0362.00
3969,REM05,68,224,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6035667162094, 45.5170550697823], [-73.603893223025, 45.5172051512127], [-73.603951592859, 45.517140213324], [-73.6036250862644, 45.5169901320585], [-73.6035667162094, 45.5170550697823]]]}",123793,260,1000,Logement,0,2,50,9641-69-9314-3-000-0000,avenue Elmwood  (OUT),68,3035352,Régulier,0,1911,0362.00
3970,REM05,50,379,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6028555132236, 45.5178436890218], [-73.6031854998771, 45.5179899896254], [-73.6033096174466, 45.5178515585742], [-73.6029796312819, 45.5177052583252], [-73.6028555132236, 45.5178436890218]]]}",123802,557,1000,Logement,0,2,50,9641-79-4696-7-000-0000,avenue Elmwood  (OUT),50,3033281,Régulier,0,1924,0362.00
3975,REM05,27,185,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6095729990006, 45.5183861288621], [-73.6094517939746, 45.5183313494809], [-73.6092023051409, 45.5182188273378], [-73.6091319300523, 45.5182970982946], [-73.6095043101608, 45.5184626885663], [-73.6095729990006, 45.5183861288621]]]}",123836,346,1000,Logement,0,2,50,9642-20-5753-7-000-0000,avenue Laviolette  (OUT),27,3035782,Régulier,0,1919,0362.00
3984,REM05,495,267,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6055502328575, 45.5210375928154], [-73.6054514298883, 45.5209935876387], [-73.6052448076025, 45.5212227196391], [-73.6053196229388, 45.5212558579939], [-73.6053438216443, 45.5212665448126], [-73.6055502328575, 45.5210375928154]]]}",123871,276,1000,Logement,0,2,50,9642-53-6663-8-000-0000,avenue Querbes  (OUT),497,3033950,Régulier,0,1925,0363.00
3985,REM05,501,310,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6056491415641, 45.5210815978084], [-73.6055502328575, 45.5210375928154], [-73.6053438216443, 45.5212665448126], [-73.6054427304238, 45.5213104599898], [-73.6056491415641, 45.5210815978084]]]}",123872,276,1000,Logement,0,2,50,9642-53-5868-4-000-0000,avenue Querbes  (OUT),501,3033952,Régulier,0,1926,0363.00
3988,REM05,5414,301,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.601228537014, 45.5206568754424], [-73.6012842235662, 45.5206815740779], [-73.601492544267, 45.5204496579369], [-73.6014368580146, 45.5204250493944], [-73.601228537014, 45.5206568754424]]]}",123901,157,1000,Logement,0,3,50,9642-82-8198-2-000-0000,rue Hutchison  (MTL+OUT),5418,3033410,Régulier,0,1910,0363.00
3992,REM05,323,193,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6054822500973, 45.5159590948177], [-73.6054572789887, 45.5159293302601], [-73.6054123104153, 45.5158760060412], [-73.6051464879911, 45.5159396959473], [-73.6052020064634, 45.5160457463287], [-73.6054822500973, 45.5159590948177]]]}",123937,264,1000,Logement,0,2,50,9641-57-7386-8-000-0000,avenue Wiseman  (OUT),323,3037555,Régulier,0,1913,0362.00
3993,REM05,333,191,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6055856256455, 45.5160818394692], [-73.6053562585228, 45.5161631347454], [-73.6054431852014, 45.5162969638034], [-73.6056447042955, 45.5161152621637], [-73.6055856256455, 45.5160818394692]]]}",123938,241,1000,Logement,0,2,50,9641-58-5812-3-000-0000,avenue Wiseman  (OUT),333,3037560,Régulier,0,1910,0362.00
4008,REM05,560,203,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6123801235735, 45.5149900440689], [-73.612281641706, 45.5149455944733], [-73.6120687491905, 45.5151819446491], [-73.6121672313034, 45.515226394426], [-73.6123801235735, 45.5149900440689]]]}",124073,284,1000,Logement,0,2,50,9641-06-3291-1-000-0000,avenue Davaar  (OUT),560,3034619,Régulier,0,1921,0362.00
4009,REM05,685,228,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6164223775285, 45.5139112116521], [-73.6165871145178, 45.513985197722], [-73.6167955563679, 45.5137520833673], [-73.6166333556909, 45.5136791749193], [-73.6164223775285, 45.5139112116521]]]}",124115,465,1000,Logement,0,2,50,9541-65-8952-1-000-0000,avenue Dunlop  (OUT),685,3035205,Régulier,0,1924,0362.00
4017,REM05,551,201,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.611395886681, 45.5154254933542], [-73.6114783070106, 45.5154625799758], [-73.6116927878914, 45.5152268593088], [-73.6116103677657, 45.5151897728402], [-73.611395886681, 45.5154254933542]]]}",124207,237,1000,Logement,0,2,50,9641-07-8418-3-000-0000,avenue Davaar  (OUT),551,3034613,Régulier,0,1965,0362.00
4022,REM05,94,277,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6050304051336, 45.5162496479035], [-73.604982710194, 45.5162630106786], [-73.6049090575873, 45.5162837766841], [-73.6051182573264, 45.5165973891951], [-73.6052213286741, 45.5165567075572], [-73.6050304051336, 45.5162496479035]]]}",124251,365,1000,Logement,0,2,50,9641-58-9138-9-000-0000,place Elmwood  (OUT),94,3035358,Régulier,0,1988,0362.00
4024,REM05,5530,254,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6027886641814, 45.5210228325109], [-73.6025803465351, 45.521254660997], [-73.6026628742041, 45.5212912138884], [-73.6028711914819, 45.5210592952611], [-73.6027886641814, 45.5210228325109]]]}",124256,232,1000,Logement,0,2,50,9642-73-7465-5-000-0000,rue Hutchison  (MTL+OUT),5532,3033442,Régulier,0,1908,0363.00
4033,REM05,625,621,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6147041862069, 45.5131152534421], [-73.6149902192015, 45.5132419457559], [-73.6152665322991, 45.5133643275033], [-73.6154703438905, 45.5131368897621], [-73.6149120116775, 45.5128882626207], [-73.6147041862069, 45.5131152534421]]]}",124385,1547,1000,Logement,0,2,50,9541-84-0875-3-000-0000,avenue Dunlop  (OUT),625,3035177,Régulier,0,1928,0362.00
4034,REM05,75,202,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6053515825661, 45.5169387868253], [-73.6055081756528, 45.5170080267265], [-73.6053341807131, 45.5167221902632], [-73.6051722378988, 45.5167843444999], [-73.6051240900684, 45.5168382044986], [-73.6052381003231, 45.5168885854684], [-73.6053515825661, 45.5169387868253]]]}",124402,373,1000,Logement,0,2,50,9641-58-7287-6-000-0000,place Elmwood  (OUT),75,3035360,Régulier,0,1923,0362.00
4035,REM05,79,208,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6053341807131, 45.5167221902632], [-73.6055081756528, 45.5170080267265], [-73.6055107114947, 45.5170091042976], [-73.6056302171099, 45.5170619995962], [-73.6056535687925, 45.5170723271693], [-73.6056712776172, 45.5170573719889], [-73.6054420016799, 45.5166807841051], [-73.6053341807131, 45.5167221902632]]]}",124403,388,1000,Logement,0,2,50,9641-58-5888-3-000-0000,place Elmwood  (OUT),79,3035361,Régulier,0,1926,0362.00
4039,REM05,5130,351,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5976007556165, 45.5187317584273], [-73.5973923196634, 45.5189636676391], [-73.5974747352032, 45.5190003143816], [-73.5976832765319, 45.5187684049308], [-73.5976007556165, 45.5187317584273]]]}",124467,232,1000,Logement,0,3,50,9742-11-8010-6-000-0000,rue Hutchison  (MTL+OUT),5134,3033316,Régulier,0,1906,0363.00
4042,REM05,5248,429,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5991925817792, 45.5197564844543], [-73.5992751050668, 45.5197930398066], [-73.5994829023756, 45.519560857771], [-73.5994003792933, 45.5195243025671], [-73.5991925817792, 45.5197564844543]]]}",124479,232,1000,Logement,0,3,50,9742-01-4099-4-000-0000,rue Hutchison  (MTL+OUT),5252,3033355,Régulier,0,1912,0363.00
4044,REM05,483,324,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6053526269052, 45.5209494923835], [-73.6052538242441, 45.520905487035], [-73.6050468853961, 45.5211349789434], [-73.6050556560455, 45.5211388405641], [-73.6051458991305, 45.5211788042894], [-73.6053526269052, 45.5209494923835]]]}",124494,277,1000,Logement,0,2,50,9642-53-8253-6-000-0000,avenue Querbes  (OUT),485,3033944,Régulier,0,1929,0363.00
4045,REM05,489,267,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6052448076025, 45.5212227196391], [-73.6054514298883, 45.5209935876387], [-73.6053526269052, 45.5209494923835], [-73.6051458991305, 45.5211788042894], [-73.6051876392716, 45.5211973043594], [-73.6052448076025, 45.5212227196391]]]}",124496,276,1000,Logement,0,2,50,9642-53-7458-2-000-0000,avenue Querbes  (OUT),491,3033946,Régulier,0,1925,0363.00
4052,REM05,60,194,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6166712011369, 45.5115581849631], [-73.616991892644, 45.5117023855025], [-73.6170341281903, 45.5116558159314], [-73.617054982862, 45.5116329363774], [-73.6170647758636, 45.5116210472846], [-73.6170730900061, 45.5116087097424], [-73.6167538780453, 45.5114651378663], [-73.6166712011369, 45.5115581849631]]]}",123411,360,1000,Logement,0,2,50,9541-63-6703-5-000-0000,avenue Kelvin  (OUT),60,3035640,Régulier,0,1919,0362.00
4053,REM05,5702,410,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.605585915797, 45.5213739525739], [-73.6055410051794, 45.5213540156962], [-73.6054427304238, 45.5213104599898], [-73.6053438216443, 45.5212665448126], [-73.6053196229388, 45.5212558579939], [-73.6051239593189, 45.5214739105585], [-73.6053902527982, 45.5215920055896], [-73.605585915797, 45.5213739525739]]]}",123418,699,1000,Logement,0,2,50,9642-53-6996-2-000-0000,avenue Durocher  (OUT),5704,3033010,Régulier,0,1951,0363.00
4054,REM05,5735,191,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.605601437784, 45.5218824869695], [-73.6055189073509, 45.5218459362073], [-73.6053092283059, 45.5220793907625], [-73.6053916535276, 45.5221160317645], [-73.605601437784, 45.5218824869695]]]}",123419,232,1000,Logement,0,2,50,9642-54-6157-9-000-0000,avenue Durocher  (OUT),5735,3033012,Régulier,0,1912,0363.00
4055,REM05,5743,198,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6053916535276, 45.5221160317645], [-73.6054740788562, 45.5221526727066], [-73.6056838629073, 45.5219191277621], [-73.605601437784, 45.5218824869695], [-73.6053916535276, 45.5221160317645]]]}",123421,232,1000,Logement,0,2,50,9642-54-5461-6-000-0000,avenue Durocher  (OUT),5743,3033014,Régulier,0,1912,0363.00
4057,REM05,358,209,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6057619799015, 45.5171202829878], [-73.6055564361946, 45.5173533743914], [-73.6056426581262, 45.5173914516184], [-73.605848096039, 45.5171583601592], [-73.6057619799015, 45.5171202829878]]]}",123459,242,1000,Logement,0,2,50,9641-59-4231-5-000-0000,avenue Outremont  (OUT),358,3036101,Régulier,0,1912,0362.00
4063,REM05,539,187,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6109269383514, 45.5152145566116], [-73.6110340838414, 45.515262688657], [-73.611248565998, 45.5150270588074], [-73.611141420596, 45.5149788369683], [-73.6109269383514, 45.5152145566116]]]}",123605,308,1000,Logement,0,2,50,9641-16-2095-6-000-0000,avenue Davaar  (OUT),539,3034608,Régulier,0,1925,0362.00
4064,REM05,1213,250,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6054462964322, 45.5187541233649], [-73.6057753452336, 45.5189005973153], [-73.6058558348579, 45.5188081902016], [-73.6055287939036, 45.5186625245607], [-73.6054462964322, 45.5187541233649]]]}",123606,372,1000,Logement,0,2,50,9642-51-4701-2-000-0000,avenue Saint-Viateur  (OUT),1213,3034220,Régulier,0,1911,0362.00
4065,REM05,5476,180,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6028827090757, 45.5201373095184], [-73.60282385245, 45.5201112646225], [-73.6026067950998, 45.520354170165], [-73.6027269392355, 45.5204074278672], [-73.6029439961086, 45.5201644321064], [-73.6028827090757, 45.5201373095184]]]}",123609,357,1000,Logement,0,2,50,9642-72-7266-9-000-0000,avenue Durocher  (OUT),5476,3032962,Régulier,0,1910,0363.00
