index,ID_UEV,postal_code,tract,street_name,street_number
54554,2070493,H1H 4L2,615.0,avenue de Paris  (MTN),11277
54561,2068395,H1H 5E8,614.0,avenue Audoin  (MTN),10867
54583,2068209,H1H 5G3,619.0,avenue Mackay  (MTN),11055
54608,2069282,H1H 4Y4,613.0,avenue du Parc-Georges  (MTN),10459
54609,2069284,H1H 4Y4,613.0,avenue du Parc-Georges  (MTN),10469
54610,2069286,H1H 4Y4,613.0,avenue du Parc-Georges  (MTN),10479
54624,2070437,H1H 4K8,615.0,avenue de Paris  (MTN),10840
54626,2095758,H1P 1B5,605.04,rue Albert-Lozeau  (SLN),6045
54627,2095760,H1P 1B7,605.04,rue Albert-Lozeau  (SLN),6075
54628,2095761,H1P 1B7,605.04,rue Albert-Lozeau  (SLN),6085
54630,2068347,H1H 5E5,614.0,avenue Audoin  (MTN),10663
54631,2068030,H1H 5H4,613.0,boulevard Saint-Michel  (MTL+MTN),10462
54633,2068032,H1H 5H4,613.0,boulevard Saint-Michel  (MTL+MTN),10466
54638,2096348,H1P 1A7,605.04,boulevard Couture  (SLN),5872
54639,2096349,H1P 1A7,605.04,boulevard Couture  (SLN),5882
54640,2096353,H1P 1A7,605.04,boulevard Couture  (SLN),5902
54643,2068867,H1H 5B7,614.0,avenue Lausanne  (MTN),10836
54645,2069902,H1H 4R5,615.0,avenue de Bruxelles  (MTN),10655
54652,2096578,H1R 2M5,604.05,rue De Ségur  (SLN),9252
54653,2096583,H1R 1A8,604.05,rue De Ségur  (SLN),9270
54669,2018359,H1Z 3Z7,258.0,24e Avenue  (MTL),8790
54675,2070402,H1H 4K3,613.0,avenue de Paris  (MTN),10503
54689,2083468,H1H 2N2,613.0,rue Émery  (MTN),4041
54709,2067986,H1H 5H2,613.0,boulevard Saint-Michel  (MTL+MTN),10363
54717,2086778,H1G 2N8,610.02,rue Renoir  (MTN),6230
54728,2022255,H1Z 3J1,257.0,12e Avenue  (MTL),8619
54733,2024409,H1Z 1K1,262.0,8e Avenue  (MTL),9213
54734,2021139,H1Z 1V2,257.0,14e Avenue  (MTL),8845
54744,2070048,H1H 2M1,613.0,avenue de Rome  (MTN),10509
54752,2025404,H1Z 2S6,262.0,2e Avenue  (MTL),8922
54754,2025408,H1Z 2S6,262.0,2e Avenue  (MTL),8914
54785,2071655,H1H 3T5,616.0,avenue Garon  (MTN),11173
54786,2070613,H1H 4J2,615.0,avenue de London  (MTN),10823
54787,2070614,H1H 4J1,615.0,avenue de London  (MTN),10824
54788,2080169,H1G 4A6,610.02,avenue Laurier  (MTN),11564
54800,2068869,H1H 5B6,614.0,avenue Lausanne  (MTN),10845
54810,2070444,H1H 4K9,615.0,avenue de Paris  (MTN),10895
54830,2095786,H1P 1B8,605.04,rue Le Normand  (SLN),6065
54831,2095787,H1P 1B8,605.04,rue Le Normand  (SLN),6075
54833,2095943,H1P 2H7,605.04,rue Chenet  (SLN),9056
54843,2021860,H1Z 3L6,260.0,13e Avenue  (MTL),9230
54846,2069264,H1H 4Y3,613.0,avenue du Parc-Georges  (MTN),10350
54850,2023423,H1Z 1T6,256.0,10e Avenue  (MTL),8900
54861,2096642,H1R 2J5,604.01,rue de Villieu  (SLN),9185
54869,2097023,H1R 1A8,604.05,boulevard des Grandes-Prairies  (MTL+SLN),5300
54870,2089320,H1R 1S8,603.03,rue de Compiègne  (SLN),4697
54876,2093602,H1P 2L9,605.02,rue Belherbe  (SLN),5920
54878,2067907,H1H 5G7,613.0,boulevard Saint-Michel  (MTL+MTN),9967
54885,2025009,H1Z 2S7,262.0,6e Avenue  (MTL),8962
54886,2023171,H1Z 3B9,256.0,10e Avenue  (MTL),8713
54887,2023173,H1Z 3B9,256.0,10e Avenue  (MTL),8715
54888,2023175,H1Z 1W8,256.0,10e Avenue  (MTL),8721
54896,2069288,H1H 4Y4,613.0,avenue du Parc-Georges  (MTN),10501
54897,2069289,H1H 4Y3,613.0,avenue du Parc-Georges  (MTN),10508
54898,2076820,H1G 5G9,617.02,avenue Brunet  (MTN),12159
54899,2096637,H1R 2J5,604.01,rue de Villieu  (SLN),9165
54901,2068133,H1H 5H6,614.0,boulevard Saint-Michel  (MTL+MTN),10782
54902,2068135,H1H 5H6,614.0,boulevard Saint-Michel  (MTL+MTN),10790
54905,2021017,H1Z 3N7,257.0,15e Avenue  (MTL),8558
54908,2021116,H1Z 3N8,257.0,14e Avenue  (MTL),8781
54917,2020562,H1Z 1P6,261.0,16e Avenue  (MTL),9058
54927,2024457,H1Z 2Y3,262.0,8e Avenue  (MTL),8958
54930,2021520,H1Z 3K6,257.0,14e Avenue  (MTL),8622
54931,2021522,H1Z 3K6,257.0,14e Avenue  (MTL),8618
54944,2070348,H1H 4J9,613.0,avenue de Paris  (MTN),10088
54945,2070351,H1H 4J9,613.0,avenue de Paris  (MTN),10124
54949,2019753,H1Z 1L3,259.0,48e Rue  (MTL),4200
54955,2068272,H1H 5E3,613.0,avenue Audoin  (MTN),10351
54956,2068275,H1H 5E3,613.0,avenue Audoin  (MTN),10361
54961,2023421,H1Z 1T6,256.0,10e Avenue  (MTL),8906
54966,2021086,H1Z 3M5,257.0,14e Avenue  (MTL),8673
54967,2021088,H1Z 3M5,257.0,14e Avenue  (MTL),8677
54972,2021526,H1Z 3K6,257.0,14e Avenue  (MTL),8608
54974,2021530,H1Z 3M5,257.0,14e Avenue  (MTL),8598
54976,2021534,H1Z 3M5,257.0,14e Avenue  (MTL),8588
54982,2070616,H1H 4J1,615.0,avenue de London  (MTN),10830
54987,2017814,H1Z 4E3,259.0,25e Avenue  (MTL),9332
54988,2017816,H1Z 4E3,259.0,25e Avenue  (MTL),9328
54993,2096659,H1R 2J5,604.01,rue de Villieu  (SLN),9269
55004,2026360,H1Z 1G4,260.0,rue Champdoré  (MTL),3369
55020,2069670,H1H 4W2,614.0,avenue des Laurentides  (MTN),11075
55023,2068843,H1H 5B5,614.0,avenue Lausanne  (MTN),10720
55025,2068845,H1H 5B5,614.0,avenue Lausanne  (MTN),10728
55052,2068403,H1H 5E8,614.0,avenue Audoin  (MTN),10897
55054,2092347,H1R 3H4,604.02,rue Plinguet  (SLN),4506
55061,2067990,H1H 5H2,613.0,boulevard Saint-Michel  (MTL+MTN),10375
55071,2021949,H1Z 1V1,257.0,13e Avenue  (MTL),8852
55073,2021952,H1Z 1V1,257.0,13e Avenue  (MTL),8844
55085,2097009,H1R 1A1,604.04,boulevard des Grandes-Prairies  (MTL+SLN),4986
55090,2020556,H1Z 1P7,261.0,16e Avenue  (MTL),9070
55091,2021862,H1Z 3L6,260.0,13e Avenue  (MTL),9220
55092,2021864,J0L 0B3,260.0,13e Avenue  (MTL),9210
55093,2021866,J0L 0B3,260.0,13e Avenue  (MTL),9200
55098,2067692,H1H 5K8,619.0,avenue Wilfrid-Saint-Louis  (MTN),11045
55101,2023803,H1Z 1N9,262.0,9e Avenue  (MTL),9077
55102,2022881,H1Z 3G2,256.0,boulevard Saint-Michel  (MTL+MTN),8796
55117,2021619,H1Z 3K6,257.0,13e Avenue  (MTL),8617
55118,2021625,H1Z 3K6,257.0,13e Avenue  (MTL),8635
55120,2021941,H1Z 3L2,261.0,13e Avenue  (MTL),8896
55126,2071503,H1H 3T9,618.0,avenue de l' Hôtel-de-Ville  (MTN),11725
55146,2021418,H1Z 3L1,261.0,14e Avenue  (MTL),8920
55147,2021420,H1Z 3L1,261.0,14e Avenue  (MTL),8916
55150,2069871,H1H 4R4,613.0,avenue de Bruxelles  (MTN),10397
55154,2069872,H1H 4R4,613.0,avenue de Bruxelles  (MTN),10407
55155,2068365,H1H 5E6,614.0,avenue Audoin  (MTN),10716
55175,2081809,H1H 1G6,619.0,boulevard Henri-Bourassa Est  (ANJ+MTE+MTL+MTN),99999
55177,2021424,H1Z 3L1,261.0,14e Avenue  (MTL),8908
55178,2021426,H1Z 3L1,261.0,14e Avenue  (MTL),8904
55179,2021428,H1Z 1V2,261.0,14e Avenue  (MTL),8900
55181,2069685,H1H 4S6,613.0,boulevard Saint-Vital  (MTN),10044
55195,2069263,H1H 4Y3,613.0,avenue du Parc-Georges  (MTN),10340
55196,2070603,H1H 4H8,615.0,avenue de London  (MTN),10731
55197,2070604,H1H 4H8,615.0,avenue de London  (MTN),10737
55199,2081397,H1G 3J2,610.01,boulevard Industriel  (MTN),5800
55208,2019933,H1Z 1J2,259.0,51e Rue  (MTL),4151
55213,2018548,H1Z 3Y1,258.0,23e Avenue  (MTL),8501
55216,2070028,H1H 4N7,613.0,avenue de Rome  (MTN),10422
55233,2068284,H1H 5E3,613.0,avenue Audoin  (MTN),10397
55234,2070694,H1H 4J3,615.0,avenue de London  (MTN),11295
55241,2081634,H1H 2M8,613.0,rue Prieur Est  (MTL+MTN),4040
55244,2024318,H1Z 2Y2,262.0,8e Avenue  (MTL),8967
55246,2018550,H1Z 1Y6,258.0,23e Avenue  (MTL),8511
55262,2094949,H1R 1J6,604.01,boulevard Lavoisier  (SLN),5555
55286,2070436,H1H 4K9,615.0,avenue de Paris  (MTN),10841
55294,2024266,H1Z 4G5,256.0,8e Avenue  (MTL),8807
55295,2067885,H1H 5J1,619.0,avenue Touchette  (MTN),11078
55304,2020458,H1Z 3P4,260.0,16e Avenue  (MTL),9280
55305,2020546,H1Z 3P2,261.0,16e Avenue  (MTL),9090
55320,2021500,H1Z 3M5,257.0,14e Avenue  (MTL),8674
55323,2017709,H1Z 4C4,259.0,25e Avenue  (MTL),9059
55324,2017713,H1Z 4C4,259.0,25e Avenue  (MTL),9067
55327,2068277,H1H 5E3,613.0,avenue Audoin  (MTN),10365
55329,2021010,H1Z 3N7,257.0,15e Avenue  (MTL),8570
55342,2021940,H1Z 3L2,261.0,13e Avenue  (MTL),8900
55344,2020552,H1Z 1P7,261.0,16e Avenue  (MTL),9078
55354,2024320,H1Z 2Y2,262.0,8e Avenue  (MTL),8971
55357,2017878,H1Z 4C8,259.0,25e Avenue  (MTL),9196
55372,2068081,H1H 5H6,614.0,boulevard Saint-Michel  (MTL+MTN),10600
55374,2068083,H1H 5H5,614.0,boulevard Saint-Michel  (MTL+MTN),10603
55400,2096657,H1R 2J5,604.01,rue de Villieu  (SLN),9267
55401,2021996,H1Z 1W9,257.0,13e Avenue  (MTL),8736
55402,2021999,H1Z 1W9,257.0,13e Avenue  (MTL),8730
55405,2069519,H1H 4X5,614.0,avenue de Cobourg  (MTN),11001
55406,2069520,H1H 4X5,614.0,avenue de Cobourg  (MTN),11011
55407,2069521,H1H 4X4,614.0,avenue de Cobourg  (MTN),11016
55408,2069522,H1H 4X5,614.0,avenue de Cobourg  (MTN),11043
55410,2069740,H1H 4S9,613.0,boulevard Saint-Vital  (MTN),10426
55412,2069981,H1H 4S3,619.0,avenue de Bruxelles  (MTN),11383
55413,2069983,H1H 4S3,619.0,avenue de Bruxelles  (MTN),11399
55415,2067901,H1H 5G7,613.0,boulevard Saint-Michel  (MTL+MTN),9909
55418,2096970,H1R 3G8,604.02,boulevard des Grandes-Prairies  (MTL+SLN),4402
55434,2018241,H1Z 4A1,259.0,24e Avenue  (MTL),9125
55436,2018243,H1Z 4A1,259.0,24e Avenue  (MTL),9129
55437,2018244,H1Z 4A1,259.0,24e Avenue  (MTL),9131
55439,2069523,H1H 4X5,614.0,avenue de Cobourg  (MTN),11049
55446,2069529,H1H 4X5,614.0,avenue de Cobourg  (MTN),11111
55447,2069530,H1H 4W3,619.0,avenue des Laurentides  (MTN),99999
55448,2069533,H1H 4V1,613.0,avenue des Laurentides  (MTN),9920
55455,2068163,H1H 5G4,619.0,avenue Cadieux  (MTN),11162
55457,2069044,H1H 4Z5,613.0,avenue de Belleville  (MTN),10182
55466,2069349,H1H 4Y7,614.0,avenue du Parc-Georges  (MTN),10952
55471,2075443,H1G 5R3,617.02,boulevard Sainte-Gertrude  (MTN),12127
55480,2069534,H1H 4V2,613.0,avenue des Laurentides  (MTN),9927
55483,2070036,H1H 4N8,613.0,avenue de Rome  (MTN),10455
55484,2070037,H1H 4N8,613.0,avenue de Rome  (MTN),10459
55490,2069588,H1H 4V5,613.0,avenue des Laurentides  (MTN),10406
55492,2070399,H1H 4K3,613.0,avenue de Paris  (MTN),10485
55513,2024447,H1Z 2Y3,262.0,8e Avenue  (MTL),8978
55523,2069589,H1H 4V6,613.0,avenue des Laurentides  (MTN),10401
55524,2070259,H1H 4M6,615.0,avenue Plaza  (MTN),10920
55536,2020171,H1Z 1H1,259.0,54e Rue  (MTL),4260
55572,5243558,H1G 5N2,617.02,avenue Lamoureux  (MTN),12128
55575,2026353,H1Z 3K1,260.0,rue Champdoré  (MTL),3345
55580,2095988,H1P 2W5,605.04,rue de Belmont  (SLN),9046
55581,2095989,H1P 2W5,605.04,rue de Belmont  (SLN),9050
55582,2095991,H1P 2W5,605.04,rue de Belmont  (SLN),9070
55610,2068877,H1H 5B6,614.0,avenue Lausanne  (MTN),10877
55612,2069136,H1H 4Z8,614.0,avenue de Belleville  (MTN),10728
55645,2070034,H1H 4N8,613.0,avenue de Rome  (MTN),10447
55646,2070035,H1H 4N7,613.0,avenue de Rome  (MTN),10454
55653,2067938,H1H 5G9,613.0,boulevard Saint-Michel  (MTL+MTN),10125
55667,2095857,H1P 2K2,605.04,rue Rochette  (SLN),9008
55678,2070078,H1H 2B4,615.0,avenue de Rome  (MTN),10837
55690,2074988,H1G 1J7,617.02,avenue Hénault  (MTN),11923
55695,2071257,H1H 1L3,616.0,avenue Hébert  (MTN),11450
55701,2070632,H1H 4J2,615.0,avenue de London  (MTN),10923
55702,2073032,H1H 3H9,618.0,avenue Henrietta  (MTN),11982
55705,2096259,H1R 1C5,604.04,boulevard Couture  (SLN),4866
55706,2096261,H1R 1C4,604.04,boulevard Couture  (SLN),4886
55723,2026088,H1Z 1T6,256.0,avenue Émile-Journault  (MTL),3160
55727,2095697,H1P 2L5,605.04,rue Boissonneault  (SLN),9104
55736,2071170,H1H 3W7,612.0,avenue Hébert  (MTN),10339
55762,2070353,H1H 4K1,613.0,avenue de Paris  (MTN),10141
55765,2070356,H1H 4J9,613.0,avenue de Paris  (MTN),10160
55766,2070357,H1H 4K1,613.0,avenue de Paris  (MTN),10165
55769,2071668,H1H 3T5,616.0,avenue Garon  (MTN),11263
55777,2074575,H1G 5W6,618.0,avenue Pigeon  (MTN),11948
55783,2071209,H1H 3X3,616.0,avenue Hébert  (MTN),10965
55825,2095930,H1P 2H6,605.04,rue Chenet  (SLN),9095
55889,2023861,H1Z 1K1,262.0,9e Avenue  (MTL),9234
55890,2023863,H1Z 1K1,262.0,9e Avenue  (MTL),9226
55913,2093636,H1P 1C8,605.02,rue Jeanne-Lajoie  (SLN),5870
55986,2068596,H1H 5C5,614.0,avenue Leblanc  (MTN),10893
56005,2070049,H1H 4N7,613.0,avenue de Rome  (MTN),10518
56011,2068231,H1H 5E2,613.0,avenue Audoin  (MTN),10071
56025,2079459,H1G 4K4,617.01,boulevard Lacordaire  (MTN+SLN),11780
56048,2070511,H1H 4L3,619.0,avenue de Paris  (MTN),11494
56049,2096683,H1R 2J6,604.01,rue de Villieu  (SLN),9230
56050,2070513,H1H 4L4,619.0,avenue de Paris  (MTN),11519
56054,2095847,H1P 2K3,605.04,rue Rochette  (SLN),9075
56084,2026270,H1Z 1J6,262.0,rue de Louvain Est  (MTL),2602
56090,2068518,H1H 5C4,614.0,avenue Leblanc  (MTN),10577
56091,2068377,H1H 5E5,614.0,avenue Audoin  (MTN),10757
56092,2068382,H1H 5E7,614.0,avenue Audoin  (MTN),10828
56093,2070294,H1H 4M8,615.0,avenue Plaza  (MTN),11224
56094,2070296,H1H 4M9,615.0,avenue Plaza  (MTN),11229
56095,2095950,H1P 2H1,605.04,rue de Belmont  (SLN),8985
56101,2082992,H1G 6A4,610.03,boulevard Gouin Est  (MTL+MTN),5915
56102,2085569,H1G 1G9,617.01,rue Marcel-Monette  (MTN),5587
56115,2071089,H1H 3Y3,616.0,avenue Saint-Julien  (MTN),10976
56116,2071090,H1H 3Y4,616.0,avenue Saint-Julien  (MTN),10989
56117,2071091,H1H 3Y3,616.0,avenue Saint-Julien  (MTN),11000
56124,2070212,H1H 4L9,613.0,avenue Plaza  (MTN),10442
56127,2095953,H1P 2H1,605.04,rue de Belmont  (SLN),9001
56140,2096724,H1R 2J1,604.01,rue Chopin  (SLN),9190
56166,2075779,H1G 5N2,617.02,avenue Lamoureux  (MTN),12014
56151,2025684,H1Z 2P9,262.0,rue D'Iberville  (MTL),9142
56163,2075775,H1G 5N2,617.02,avenue Lamoureux  (MTN),12004
56169,2095818,H1P 1B9,605.04,rue Le Normand  (SLN),6190
56171,2070272,H1H 4M9,615.0,avenue Plaza  (MTN),11049
56172,2070273,H1H 4M9,615.0,avenue Plaza  (MTN),11055
56173,2070275,H1H 4M9,615.0,avenue Plaza  (MTN),11059
56210,2068085,H1H 5H5,614.0,boulevard Saint-Michel  (MTL+MTN),10609
56211,2068086,H1H 5H6,614.0,boulevard Saint-Michel  (MTL+MTN),10610
56213,2068090,H1H 5H6,614.0,boulevard Saint-Michel  (MTL+MTN),10622
56214,2068092,H1H 5H5,614.0,boulevard Saint-Michel  (MTL+MTN),10633
56215,2068367,H1H 5E5,614.0,avenue Audoin  (MTN),10725
56250,2068384,H1H 5E7,614.0,avenue Audoin  (MTN),10838
56255,2095853,H1P 2K2,605.04,rue Rochette  (SLN),8990
56281,2069274,H1H 4Y4,613.0,avenue du Parc-Georges  (MTN),10421
56289,2095993,H1P 2W5,605.04,rue de Belmont  (SLN),9090
56290,2095994,H1P 1B4,605.04,rue Chambellé  (SLN),9069
56291,2095995,H1P 1B4,605.04,rue Chambellé  (SLN),9079
56292,2095996,H1P 2L7,605.04,rue Chambellé  (SLN),9089
56293,2095997,H1P 2L7,605.04,rue Chambellé  (SLN),9099
56294,2095998,H1P 2M4,605.04,rue Chambellé  (SLN),9109
56309,2095775,H1P 1B6,605.04,rue Albert-Lozeau  (SLN),6120
56315,2070270,H1H 4M9,615.0,avenue Plaza  (MTN),11041
56321,2097080,H1R 1B5,604.01,boulevard des Grandes-Prairies  (MTL+SLN),5632
56332,2087635,H1G 1M4,610.04,rue Villeneuve  (MTN),6362
56336,2095852,H1P 2K2,605.04,rue Rochette  (SLN),8980
56338,2095855,H1P 2K2,605.04,rue Rochette  (SLN),9000
56339,2095856,H1P 2K2,605.04,rue Rochette  (SLN),9004
56341,2095859,H1P 2K2,605.04,rue Rochette  (SLN),9020
56342,2095860,H1P 2K2,605.04,rue Rochette  (SLN),9026
56348,2070602,H1H 4H8,615.0,avenue de London  (MTN),10715
56354,2096432,H1R 1E5,604.05,rue François-Ier  (SLN),5056
56355,2086083,H1G 1X9,617.01,boulevard Maurice-Duplessis  (MTL+MTN),5604
56360,2093271,H1P 2R4,605.02,rue du Notaire-Girard  (SLN),8770
56361,2096063,H1P 3C4,605.04,rue Nobel  (SLN),9029
56362,2096064,H1P 3E5,605.04,rue Nobel  (SLN),9039
56366,2070667,H1H 4J3,615.0,avenue de London  (MTN),11135
56370,2084775,H1G 6K3,617.02,boulevard Léger  (MTN),5335
56372,2095740,H1P 2X1,605.04,rue de Mériel  (SLN),6176
56379,2074605,H1G 1G4,618.0,avenue Pigeon  (MTN),12192
56392,2071176,H1H 2N5,612.0,avenue Hébert  (MTN),10395
56394,2096585,H1R 1A8,604.05,rue De Ségur  (SLN),9276
56400,2069157,H1H 5A2,614.0,avenue de Belleville  (MTN),10822
56401,2068286,H1H 5E3,613.0,avenue Audoin  (MTN),10411
56408,2026108,H1Z 1T9,261.0,avenue Émile-Journault  (MTL),3265
56419,2080707,H1G 3S5,610.01,avenue Valade  (MTN),11553
56420,2069903,H1H 4R6,615.0,avenue de Bruxelles  (MTN),10662
56422,2069905,H1H 4R6,615.0,avenue de Bruxelles  (MTN),10666
56425,2096339,H1P 1A7,605.04,boulevard Couture  (SLN),5822
56428,2096321,H1R 1E3,604.01,boulevard Couture  (SLN),5540
56429,2096322,H1R 1E3,604.01,boulevard Couture  (SLN),5560
56451,2080709,H1G 3S5,610.01,avenue Valade  (MTN),11559
56457,2071093,H1H 3Y4,616.0,avenue Saint-Julien  (MTN),11011
56465,2067785,H1H 2J8,614.0,avenue Oscar  (MTN),10632
56469,2067926,H1H 5G9,613.0,boulevard Saint-Michel  (MTL+MTN),10077
56487,2084747,H1G 6E7,617.02,boulevard Léger  (MTN),5039
56497,2096623,H1R 2J9,604.05,rue Salvaye  (SLN),9244
56505,2069913,H1H 4R5,615.0,avenue de Bruxelles  (MTN),10709
56506,2069914,H1H 4R5,615.0,avenue de Bruxelles  (MTN),10715
56507,2069915,H1H 4R6,615.0,avenue de Bruxelles  (MTN),10720
56508,2069916,H1H 4R5,615.0,avenue de Bruxelles  (MTN),10721
56509,2025710,H1Z 2P9,262.0,rue D'Iberville  (MTL),9082
56511,2026406,H1Z 1G3,260.0,rue Champdoré  (MTL),3527
56521,2095735,H1P 1B3,605.04,rue de Mériel  (SLN),6114
56522,2095737,H1P 2X1,605.04,rue de Mériel  (SLN),6134
56523,2095738,H1P 2X1,605.04,rue de Mériel  (SLN),6142
56529,2096245,H1P 3J8,605.04,boulevard Couture  (SLN),6395
56533,2096476,H1R 2P2,604.05,rue Larin  (SLN),9204
56542,2025652,H1Z 2R4,263.0,rue D'Iberville  (MTL),9220
56560,2069276,H1H 4Y4,613.0,avenue du Parc-Georges  (MTN),10429
56562,2069278,H1H 4Y3,613.0,avenue du Parc-Georges  (MTN),10438
56563,2069279,H1H 4Y4,613.0,avenue du Parc-Georges  (MTN),10439
56568,2069782,H1H 4T5,615.0,boulevard Saint-Vital  (MTN),10825
56580,5256633,H1H 2C4,615.0,rue Monselet  (MTN),3962
56597,2068601,H1H 5C5,614.0,avenue Leblanc  (MTN),10901
56605,2096440,H1R 0B4,604.05,rue François-Ier  (SLN),5096
56607,2096691,H1R 2J6,604.01,rue de Villieu  (SLN),9270
56609,2096694,H1R 2J6,604.01,rue de Villieu  (SLN),9274
56610,2096696,H1R 2J6,604.01,rue de Villieu  (SLN),9280
56628,2068742,H1H 5B2,613.0,avenue Lausanne  (MTN),10150
56639,2096698,H1R 2J6,604.01,rue de Villieu  (SLN),9290
56640,2085802,H1G 2J9,617.01,rue des Chrysanthèmes  (MTN),5590
56653,2026106,H1Z 1T7,262.0,avenue Émile-Journault  (MTL),3131
56661,2069831,H1H 4T8,619.0,boulevard Saint-Vital  (MTN),11312
56697,2067955,H1H 5G9,613.0,boulevard Saint-Michel  (MTL+MTN),10155
56698,2067957,H1H 5H1,613.0,boulevard Saint-Michel  (MTL+MTN),10180
56699,2067959,H1H 5G9,613.0,boulevard Saint-Michel  (MTL+MTN),10181
56717,2070176,H1H 4L8,613.0,avenue Plaza  (MTN),10188
56718,2068589,H1H 5C6,614.0,avenue Leblanc  (MTN),10872
56723,2087564,H1G 1M1,610.03,rue Villeneuve  (MTN),6141
56748,2068595,H1H 5C6,614.0,avenue Leblanc  (MTN),10892
56753,2069919,H1H 4R6,615.0,avenue de Bruxelles  (MTN),10750
56743,2096186,H1R 1E1,604.01,boulevard Couture  (SLN),5415
56744,2096188,H1R 1E1,604.01,boulevard Couture  (SLN),5425
56747,2068592,H1H 5C5,614.0,avenue Leblanc  (MTN),10885
56768,2078950,H1G 2M9,617.01,rue des Narcisses  (MTN),5642
56770,2078954,H1G 2M8,617.01,rue des Narcisses  (MTN),5650
56777,2096434,H1R 0B4,604.05,rue François-Ier  (SLN),5066
56778,2096474,H1R 2P2,604.05,rue Larin  (SLN),9196
56779,2069156,H1H 5A1,614.0,avenue de Belleville  (MTN),10815
56782,2068096,H1H 5H5,614.0,boulevard Saint-Michel  (MTL+MTN),10641
56785,2069920,H1H 4R5,615.0,avenue de Bruxelles  (MTN),10753
56786,2069921,H1H 2B2,615.0,avenue de Bruxelles  (MTN),10757
56787,2070492,H1H 1K4,615.0,avenue de Paris  (MTN),11272
56804,2096621,H1R 2J9,604.05,rue Salvaye  (SLN),9226
56805,2075819,H1G 5N2,617.02,avenue Lamoureux  (MTN),12102
56807,2075821,H1G 5N3,617.02,avenue Lamoureux  (MTN),12109
56821,2095396,H1R 2C3,604.01,rue Deschambault  (SLN),9005
56824,2083698,H1H 1X7,616.0,rue de Castille  (MTN),4143
56829,2084339,H1H 5V3,619.0,rue Beaudin  (MTN),4041
56849,2095734,H1P 1B3,605.04,rue de Mériel  (SLN),6104
56854,2097110,H1P 1A2,605.04,boulevard des Grandes-Prairies  (MTL+SLN),6250
56855,2067722,H1H 5J6,613.0,avenue Oscar  (MTN),10451
56885,2077189,H1G 5C9,617.02,avenue Alfred  (MTN),12286
56887,2077191,H1G 5C8,617.02,avenue Alfred  (MTN),12291
56895,2089113,H1G 3R9,610.05,avenue Lapierre  (MTN),11966
56911,2068253,H1H 5E2,613.0,avenue Audoin  (MTN),10131
56916,2026308,H1Z 3R4,260.0,16e Avenue  (MTL),99999
56919,2068690,H1H 5A6,613.0,avenue Lausanne  (MTN),9985
56924,2096953,H1P 1A5,605.04,boulevard des Grandes-Prairies  (MTL+SLN),6205
56990,2068211,H1H 5E5,614.0,avenue Audoin  (MTN),99999
56992,2068303,H1H 5E5,614.0,avenue Audoin  (MTN),10543
57014,2080858,H1G 3N2,610.01,rue de Normandie  (MTN),11439
57018,2026392,H1Z 1G7,260.0,rue Champdoré  (MTL),3475
57020,2026394,H1Z 1G7,260.0,rue Champdoré  (MTL),3481
57039,2095774,H1P 1B6,605.04,rue Albert-Lozeau  (SLN),6110
57041,2096164,H1R 3B9,604.05,boulevard Couture  (SLN),5045
57047,2096001,H1P 2M4,605.04,rue Chambellé  (SLN),9137
57048,2096003,H1P 2M4,605.04,rue Chambellé  (SLN),9157
57049,2096004,H1P 2L8,605.04,rue Chambellé  (SLN),9169
57050,2096005,H1P 1B4,605.04,rue Chambellé  (SLN),9052
57062,2070560,H1H 4H5,613.0,avenue de London  (MTN),10390
57063,2070562,H1H 4H5,613.0,avenue de London  (MTN),10400
57070,2070736,H1H 4E7,613.0,avenue des Récollets  (MTN),10388
57077,2070866,H1H 4G7,615.0,avenue des Récollets  (MTN),11295
57084,2067988,H1H 5H3,613.0,boulevard Saint-Michel  (MTL+MTN),10366
57086,2067992,H1H 5H2,613.0,boulevard Saint-Michel  (MTL+MTN),10381
57096,2023223,H1Z 1T8,256.0,10e Avenue  (MTL),8895
57097,2022368,H1Z 1P2,261.0,12e Avenue  (MTL),9071
57106,2070868,H1H 4G7,615.0,avenue des Récollets  (MTN),11301
57111,2072711,H1H 3M7,618.0,avenue Balzac  (MTN),11812
57113,2072683,H1H 3M7,618.0,avenue Balzac  (MTN),11766
57117,2070686,H1H 4J4,615.0,avenue de London  (MTN),11258
57121,2074120,H1H 3C2,618.0,avenue L'Archevêque  (MTN),12071
57125,2095783,H1P 1B8,605.04,rue Le Normand  (SLN),6035
57126,2067962,H1H 5H1,613.0,boulevard Saint-Michel  (MTL+MTN),10192
57127,2068255,H1H 5G9,613.0,avenue Audoin  (MTN),10146
57131,2068548,H1H 5C3,614.0,avenue Leblanc  (MTN),10686
57132,2069673,H1H 4W2,614.0,avenue des Laurentides  (MTN),11089
57133,2069674,H1H 4V9,614.0,avenue des Laurentides  (MTN),11100
57143,2022838,H1Z 3G5,262.0,boulevard Saint-Michel  (MTL+MTN),9058
57149,2026312,H1Z 1S3,261.0,rue Sainte-Lucie  (MTL),3266
57155,2074130,H1H 3C1,618.0,avenue L'Archevêque  (MTN),12104
57165,2069414,H1H 4W7,613.0,avenue de Cobourg  (MTN),10157
57166,2069415,H1H 4W6,613.0,avenue de Cobourg  (MTN),10156
57167,2069416,H1H 4W7,613.0,avenue de Cobourg  (MTN),10163
57168,2069417,H1H 4W6,613.0,avenue de Cobourg  (MTN),10162
